epoch,avg_loss,avg_kl_loss,avg_sparsity_loss,avg_task_loss,val_accuracy,val_kl_div,val_logit_diff
1,0.011414779194941124,0.11726496865351994,0.0009892341525604327,0.3007460484902064,,,
2,0.013154575601220131,0.08601287131508191,0.003952540922909975,0.28602105379104614,,,
3,0.011735789788266024,0.027408059686422348,0.006904047292967637,0.1727656920750936,,,
4,0.012553751779099306,0.041348656018575035,0.009838111077745756,0.07711508870124817,,,
5,0.015147026007374128,0.042464892069498696,0.012749610468745232,0.06618131945530574,,,
6,0.019023935000101726,0.0992505985001723,0.015635692824920017,0.051914760222037636,,,
7,0.02177775154511134,0.10891149193048477,0.018500199541449547,0.04069079800198475,,,
8,0.023057695478200912,0.06894296407699585,0.02133251540362835,0.021396732578674953,,,
9,0.02616909643014272,0.08930407837033272,0.024111318712433178,0.017118286341428757,,,
10,0.029257146641612053,0.08967428157726924,0.02681639480094115,0.03477218095213175,,,
11,0.031342059994737305,0.07516809552907944,0.02942926250398159,0.03077299768726031,,,
12,0.033524474749962486,0.05721240987380346,0.031932935739556946,0.03838206951816877,,,
13,0.03685533752044042,0.0681410866479079,0.03430530925591787,0.06816533642510574,,,
14,0.038138482719659805,0.06773474936683972,0.03653248275319735,0.03303769541283449,,,
15,0.04031450301408768,0.09488996490836143,0.038615082701047264,0.011701844166964293,,,
16,0.04210089147090912,0.09978848944107692,0.040567743281523384,0.002105157977590958,,,
17,0.04345075537761053,0.07119285066922505,0.04240346824129423,0.013102087502678236,,,
18,0.08607842152317365,0.6481686582167944,0.04413694764177004,1.0736273129781086,,,
19,0.04682853817939758,0.0804967222114404,0.04576989263296127,0.007618987932801247,,,
20,0.04795771837234497,0.05650419617692629,0.047295257449150085,0.017289530330648024,,,
21,0.052486458172400795,0.12533555552363396,0.04870983213186264,0.07443931326270103,,,
22,0.05101592838764191,0.07229002565145493,0.05001979942123095,0.017574927148719627,,,
23,0.0518558236459891,0.07356243580579758,0.0512239933013916,0.0029347975505515933,,,
24,0.05328403040766716,0.0842580795288086,0.05232226103544235,0.006534907190750043,,,
25,0.053809513648351036,0.06672045588493347,0.05332083875934283,0.00614737377812465,,,
26,0.05513435353835424,0.09099321812391281,0.054210598270098366,0.00016753674329568943,,,
27,0.055403463542461395,0.06393393129110336,0.054994175831476845,0.00743167366211613,,,
28,0.055803168565034866,0.05474954967697462,0.05566440150141716,0.006465530411029856,,,
29,0.058174154410759606,0.06681302438179652,0.05622293924291929,0.06745840050280094,,,
30,0.057369415958722435,0.07668505981564522,0.05670158937573433,0.0067295826350649195,,,
31,0.05710026870171229,0.05552871897816658,0.057091858237981796,0.0018994529576351245,,,
32,0.05743368218342463,0.05009889664749304,0.05739053090413412,0.009017626444498697,,,
33,0.05811011791229248,0.060938164591789246,0.05761881793538729,0.016332527234529454,,,
34,0.05831243346134821,0.0630493052303791,0.05778870483239492,0.015688514181723196,,,
35,0.05975478266676267,0.12289997066060702,0.05789494017759959,0.009388669587982198,,,
36,0.05912336831291517,0.08493995542327563,0.05795135100682577,0.019892059732228518,,,
37,0.05853792528311411,0.05860220020016035,0.05796663214763006,0.02221607541044553,,,
38,0.05827778950333595,0.05931403487920761,0.05794570470849673,0.01191503182053566,,,
39,0.058749852081139885,0.0790520782272021,0.05787664900223414,0.013752620356778303,,,
40,0.05892908573150635,0.0792769119143486,0.05775505552689234,0.02543932746630162,,,
41,0.05762249231338501,0.059858317176500954,0.057565162579218544,0.0,,,
42,0.057771001011133194,0.06750206152598064,0.057310535262028374,0.008227006920302907,,,
43,0.05704181641340256,0.04981871756414572,0.05701644842823347,0.008212415811916193,,,
44,0.056889571249485016,0.05796835074822108,0.05666230246424675,0.007784681394696236,,,
45,0.05671467259526253,0.06342955554525058,0.05627438798546791,0.010456183304389318,,,
46,0.058437079191207886,0.08208082243800163,0.0558730053404967,0.07635504566133022,,,
47,0.05597257117430369,0.06626825779676437,0.0554598905146122,0.009698800587405762,,,
48,0.05577172959844271,0.07671169439951579,0.05501153692603111,0.00870758139838775,,,
49,0.0553132010002931,0.06695591285824776,0.05453841264049212,0.01857402641326189,,,
50,0.054536547511816025,0.06297504653533299,0.054049052298069,0.010573713419338068,0.9797979797979798,0.07096495869748219,4.058648735585839
51,0.05393854777018229,0.06061268225312233,0.05353024726112684,0.00924949332450827,,,
52,0.05364217236638069,0.07369793951511383,0.05297751228014628,0.005865958984941244,,,
53,0.052923884242773056,0.07135787482062976,0.05240747705101967,0.0017059007659554482,,,
54,0.0521734319627285,0.05856533472736677,0.05180516466498375,0.007970467209815979,,,
55,0.05184494952360789,0.0610586442053318,0.05119377871354421,0.01618191661934058,,,
56,0.051114365458488464,0.06517780323823293,0.05060025677084923,0.005986770614981651,,,
57,0.050717756152153015,0.061102954049905144,0.05001444121201833,0.017044046505664785,,,
58,0.050777693589528404,0.08282053470611572,0.04945342615246773,0.01960354531183839,,,
59,0.05049973726272583,0.07417557885249455,0.04891425371170044,0.038157991909732424,,,
60,0.04913436621427536,0.07423826555411021,0.04837290197610855,0.004593213088810444,,,
61,0.04829957087834676,0.05675933634241422,0.04781540110707283,0.010422831401228905,,,
62,0.04773325100541115,0.06532591705520947,0.04725159580508868,0.0011918226567407448,,,
63,0.04737613225976626,0.06917584439118703,0.046673630674680076,0.005597790703177452,,,
64,0.04962009067336718,0.10733281324307124,0.0461008387307326,0.0795380085085829,,,
65,0.04611561199029287,0.06748065476616223,0.04553292443354925,0.0013597250217571855,,,
66,0.045753054320812225,0.06996448834737141,0.04490892837444941,0.008709440007805824,,,
67,0.045171635846296944,0.07777297745148341,0.044253021478652954,0.0032245001445213952,,,
68,0.04450466359655062,0.07821325957775116,0.04359351098537445,0.0018263418848315875,,,
69,0.043841985364755,0.06316642463207245,0.042935640861590706,0.0160229552226762,,,
70,0.04326931138833364,0.06699622670809428,0.042318377643823624,0.01335952632750074,,,
71,0.04313870767752329,0.07237644990285237,0.04172252987821897,0.025993144139647484,,,
72,0.04189849024017652,0.06320848253866036,0.041176941245794296,0.006830382160842419,,,
73,0.041625067591667175,0.07141769925753276,0.0406491681933403,0.008267444286805889,,,
74,0.04171569893757502,0.07610167562961578,0.04011316473285357,0.02811286970973015,,,
75,0.04048923775553703,0.07108138749996822,0.03958523149291674,0.004664030857384205,,,
76,0.041979074478149414,0.12027664979298909,0.039062753319740295,0.03543885083248218,,,
77,0.040255140513181686,0.1012739712993304,0.03852433462937673,0.0064825210720300674,,,
78,0.039137701193491616,0.07397879163424174,0.03798708071311315,0.010033122884730497,,,
79,0.03848794226845106,0.07064033796389897,0.03749470288554827,0.0065839171487217145,,,
80,0.03880907967686653,0.07908829053243001,0.03703959037860235,0.02873076351049046,,,
81,0.03806992992758751,0.090407761434714,0.03660739213228226,0.004701133506993453,,,
82,0.03707758585611979,0.06592904403805733,0.036175490667422615,0.006330219407876332,,,
83,0.036841259648402534,0.07590147107839584,0.035736567030350365,0.0040227896921957535,,,
84,0.036315951496362686,0.07352384676535924,0.03527976696689924,0.003203240300839146,,,
85,0.0361638143658638,0.07964648182193439,0.03483223666747411,0.00844879929597179,,,
86,0.03555274630586306,0.0715866635243098,0.03440088530381521,0.008888607922320565,,,
87,0.03584157799681028,0.09413055082162221,0.03396539017558098,0.014882341958582401,,,
88,0.03446658949057261,0.06882438311974208,0.033535465598106384,0.0019559779902920127,,,
89,0.03668169925610224,0.11926273008187611,0.03315182154377302,0.05508420957873265,,,
90,0.03433161725600561,0.08245924860239029,0.03280928482611974,0.0112433562365671,,,
91,0.03378713627656301,0.06754469871520996,0.032485999166965485,0.01698671467602253,,,
92,0.033170378456513085,0.06725428501764934,0.03216595451037089,0.005088571769495805,,,
93,0.07237417126695316,0.5954847857356071,0.03181793664892515,1.0585826237996419,,,
94,0.0326937735080719,0.073959286014239,0.03145113711555799,0.007197309130181869,,,
95,0.032302861412366234,0.06994892532626788,0.031101394444704056,0.009211118643482527,,,
96,0.03286015490690867,0.07474950949350993,0.03077898733317852,0.03927619646613797,,,
97,0.03156409536798795,0.07398894925912221,0.030466793105006218,0.000369882599140207,,,
98,0.031629531333843865,0.08377492055296898,0.030167313913504284,0.004881048109382391,,,
99,0.0315593263755242,0.08843580385049184,0.029867830375830334,0.009091857083452245,,,
100,0.030775975435972214,0.077786386013031,0.029553182423114777,0.0006784677195052305,0.9797979797979798,0.0962642161410791,3.8525034971911496
101,0.030222951124111812,0.06387307122349739,0.0292339442918698,0.004921118495985866,,,
102,0.030365485697984695,0.07757471750179927,0.028920578459898632,0.009142153896391392,,,
103,0.029913969337940216,0.07184468085567157,0.028607904290159542,0.009005790576338768,,,
104,0.030316147953271866,0.07351503148674965,0.02829947570959727,0.03545131782690684,,,
105,0.029578349863489468,0.07360486934582393,0.027995094036062557,0.017720432952046394,,,
106,0.02921890343228976,0.06894644473989804,0.027692023664712906,0.019820721199115116,,,
