nohup: ignoring input

=======================================================
[1/10] Intersecting 'fruits' and 'animals'
=======================================================

Loading weights:   0%|          | 0/146 [00:00<?, ?it/s]Loading weights: 100%|██████████| 146/146 [00:00<00:00, 3887.41it/s]
[ep 64 | step 4070] KL_a=1.0841 KL_b=0.4841 margin_a=1.000 margin_b=2.977 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.038 λcore=0.038 | sparsity=11.0703 total=13.1756
[ep 64 | step 4080] KL_a=0.7069 KL_b=0.6201 margin_a=0.000 margin_b=3.602 acc_a=1.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1334 total=1.7410
[ep 64 | step 4090] KL_a=1.0931 KL_b=0.6138 margin_a=0.508 margin_b=4.211 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1323 total=2.1716
[ep 65 | step 4100] KL_a=0.8972 KL_b=0.5261 margin_a=0.000 margin_b=3.688 acc_a=0.75 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1315 total=1.8255
[ep 65 | step 4110] KL_a=0.8486 KL_b=0.5885 margin_a=0.000 margin_b=4.312 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1308 total=1.8806
[ep 65 | step 4120] KL_a=1.3302 KL_b=0.6192 margin_a=0.000 margin_b=4.125 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1306 total=2.0544
[ep 65 | step 4130] KL_a=0.8273 KL_b=0.6602 margin_a=0.438 margin_b=3.945 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1302 total=2.0132
[ep 65 | step 4140] KL_a=1.0010 KL_b=0.5345 margin_a=0.000 margin_b=4.312 acc_a=0.75 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1294 total=1.9246
[ep 65 | step 4150] KL_a=1.0520 KL_b=0.5917 margin_a=0.000 margin_b=4.219 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1291 total=1.9444
[ep 66 | step 4160] KL_a=0.9624 KL_b=0.7026 margin_a=0.000 margin_b=4.617 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1284 total=1.9629
[ep 66 | step 4170] KL_a=0.5878 KL_b=0.5360 margin_a=0.094 margin_b=4.000 acc_a=1.00 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1277 total=1.7611
[ep 66 | step 4180] KL_a=0.8170 KL_b=0.5538 margin_a=0.000 margin_b=3.102 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1275 total=1.7362
[ep 66 | step 4190] KL_a=0.5519 KL_b=0.6455 margin_a=0.000 margin_b=5.984 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1274 total=1.9460
[ep 66 | step 4200] KL_a=0.6702 KL_b=0.6053 margin_a=0.141 margin_b=4.023 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1274 total=1.8292
[ep 66 | step 4210] KL_a=0.7498 KL_b=0.5382 margin_a=0.500 margin_b=2.172 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1274 total=1.8009
[ep 66 | step 4220] KL_a=0.6987 KL_b=0.5675 margin_a=0.094 margin_b=4.000 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1270 total=1.8056
[ep 67 | step 4230] KL_a=0.8265 KL_b=0.5425 margin_a=0.500 margin_b=3.445 acc_a=0.75 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1265 total=1.9664
[ep 67 | step 4240] KL_a=0.8191 KL_b=0.5482 margin_a=0.500 margin_b=4.703 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1263 total=2.1016
[ep 67 | step 4250] KL_a=0.7764 KL_b=0.5981 margin_a=0.070 margin_b=3.492 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1261 total=1.7749
[ep 67 | step 4260] KL_a=0.7932 KL_b=0.5619 margin_a=0.188 margin_b=4.945 acc_a=0.50 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1261 total=1.9878
[ep 67 | step 4270] KL_a=1.0345 KL_b=0.5779 margin_a=0.016 margin_b=3.562 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1260 total=1.8704
[ep 67 | step 4280] KL_a=1.0236 KL_b=0.6544 margin_a=1.094 margin_b=4.383 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1260 total=2.4112
[ep 68 | step 4290] KL_a=0.7922 KL_b=0.6398 margin_a=0.008 margin_b=3.453 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1260 total=1.7716
[ep 68 | step 4300] KL_a=0.8651 KL_b=0.6204 margin_a=0.000 margin_b=4.180 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1260 total=1.8762
[ep 68 | step 4310] KL_a=1.0125 KL_b=0.5254 margin_a=0.500 margin_b=3.359 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1258 total=2.0243
[ep 68 | step 4320] KL_a=2.7128 KL_b=0.5247 margin_a=3.180 margin_b=3.156 acc_a=0.00 acc_b=0.25 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1258 total=3.6765
[ep 68 | step 4330] KL_a=0.6300 KL_b=0.6342 margin_a=0.000 margin_b=5.172 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1255 total=1.8924
[ep 68 | step 4340] KL_a=0.7791 KL_b=0.6096 margin_a=0.500 margin_b=4.102 acc_a=0.75 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1252 total=2.0235
[ep 69 | step 4350] KL_a=1.0571 KL_b=0.5185 margin_a=0.000 margin_b=3.039 acc_a=0.75 acc_b=0.25 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1251 total=1.8151
[ep 69 | step 4360] KL_a=0.4271 KL_b=0.5833 margin_a=0.000 margin_b=4.055 acc_a=0.75 acc_b=0.12 | λa=0.212 λb=0.000 λcore=0.212 | sparsity=219.0131 total=220.5660
[ep 69 | step 4370] KL_a=0.8301 KL_b=0.6839 margin_a=0.500 margin_b=6.062 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1245 total=2.2838
[ep 69 | step 4380] KL_a=0.6969 KL_b=0.5582 margin_a=0.500 margin_b=3.789 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1236 total=1.9491
[ep 69 | step 4390] KL_a=0.8408 KL_b=0.5420 margin_a=0.602 margin_b=4.969 acc_a=0.50 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1228 total=2.1692
[ep 69 | step 4400] KL_a=0.9442 KL_b=0.6497 margin_a=0.000 margin_b=4.820 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1226 total=1.9638
[ep 70 | step 4410] KL_a=0.8704 KL_b=0.5591 margin_a=0.547 margin_b=3.203 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1225 total=1.9776
[ep 70 | step 4420] KL_a=0.9940 KL_b=0.6246 margin_a=0.586 margin_b=5.055 acc_a=0.38 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1220 total=2.2409
[ep 70 | step 4430] KL_a=0.7639 KL_b=0.5716 margin_a=0.500 margin_b=4.922 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1215 total=2.0967
[ep 70 | step 4440] KL_a=1.1232 KL_b=0.5579 margin_a=1.000 margin_b=3.867 acc_a=0.62 acc_b=0.25 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1210 total=2.3056
[ep 70 | step 4450] KL_a=3.9106 KL_b=0.5805 margin_a=5.570 margin_b=4.641 acc_a=0.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1207 total=5.2234
[ep 70 | step 4460] KL_a=0.6180 KL_b=0.6423 margin_a=0.000 margin_b=3.797 acc_a=1.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1205 total=1.7484
[ep 70 | step 4470] KL_a=0.8277 KL_b=0.5546 margin_a=0.945 margin_b=4.266 acc_a=0.12 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1205 total=2.2125
[ep 71 | step 4480] KL_a=0.7629 KL_b=0.4949 margin_a=0.547 margin_b=4.008 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.031 λcore=0.031 | sparsity=8.9753 total=10.8630
[ep 71 | step 4490] KL_a=0.8071 KL_b=0.6403 margin_a=0.016 margin_b=3.570 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1192 total=1.7768
[ep 71 | step 4500] KL_a=0.5874 KL_b=0.5617 margin_a=0.281 margin_b=3.430 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1188 total=1.7644
[ep 71 | step 4510] KL_a=0.9827 KL_b=0.6916 margin_a=1.000 margin_b=4.797 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1185 total=2.4132
[ep 71 | step 4520] KL_a=4.9183 KL_b=0.5558 margin_a=9.764 margin_b=4.391 acc_a=0.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1184 total=7.3747
[ep 71 | step 4530] KL_a=0.5748 KL_b=0.5706 margin_a=0.000 margin_b=3.797 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1183 total=1.7082
[ep 72 | step 4540] KL_a=1.1180 KL_b=0.4892 margin_a=1.000 margin_b=4.109 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.035 λcore=0.035 | sparsity=10.2575 total=12.4847
[ep 72 | step 4550] KL_a=0.8289 KL_b=0.5840 margin_a=0.000 margin_b=5.008 acc_a=1.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1173 total=1.9206
[ep 72 | step 4560] KL_a=0.6602 KL_b=0.6056 margin_a=0.500 margin_b=6.031 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1171 total=2.1735
[ep 72 | step 4570] KL_a=0.7616 KL_b=0.5728 margin_a=0.000 margin_b=3.906 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1170 total=1.7783
[ep 72 | step 4580] KL_a=1.2124 KL_b=0.6006 margin_a=0.000 margin_b=4.172 acc_a=0.62 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1170 total=1.9948
[ep 72 | step 4590] KL_a=0.9282 KL_b=0.5771 margin_a=0.000 margin_b=5.023 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1170 total=1.9689
[ep 73 | step 4600] KL_a=0.8048 KL_b=0.6149 margin_a=0.078 margin_b=3.445 acc_a=0.75 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1165 total=1.7781
[ep 73 | step 4610] KL_a=0.7486 KL_b=0.5472 margin_a=0.500 margin_b=3.266 acc_a=0.88 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1150 total=1.9040
[ep 73 | step 4620] KL_a=0.6687 KL_b=0.6602 margin_a=0.500 margin_b=5.414 acc_a=0.50 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1142 total=2.1151
[ep 73 | step 4630] KL_a=3.4060 KL_b=0.5216 margin_a=3.445 margin_b=4.359 acc_a=0.00 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1136 total=4.2591
[ep 73 | step 4640] KL_a=0.9472 KL_b=0.5484 margin_a=0.000 margin_b=3.820 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1134 total=1.8425
[ep 73 | step 4650] KL_a=0.7226 KL_b=0.5598 margin_a=0.828 margin_b=3.758 acc_a=0.50 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1134 total=2.0852
[ep 73 | step 4660] KL_a=2.1495 KL_b=0.6218 margin_a=2.203 margin_b=4.031 acc_a=0.25 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1134 total=3.2862
[ep 74 | step 4670] KL_a=1.2071 KL_b=0.5880 margin_a=0.000 margin_b=4.648 acc_a=0.50 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1132 total=2.0376
[ep 74 | step 4680] KL_a=0.8340 KL_b=0.5804 margin_a=0.000 margin_b=4.594 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1131 total=1.8777
[ep 74 | step 4690] KL_a=0.8301 KL_b=0.5998 margin_a=1.070 margin_b=4.359 acc_a=0.25 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1130 total=2.2823
[ep 74 | step 4700] KL_a=3.1393 KL_b=0.6001 margin_a=4.031 margin_b=4.711 acc_a=0.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1129 total=4.3551
[ep 74 | step 4710] KL_a=1.3193 KL_b=0.5424 margin_a=0.289 margin_b=2.820 acc_a=0.50 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1127 total=1.9970
[ep 74 | step 4720] KL_a=2.5125 KL_b=0.5780 margin_a=4.039 margin_b=4.148 acc_a=0.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1126 total=3.9944
[ep 75 | step 4730] KL_a=0.5880 KL_b=0.6345 margin_a=1.016 margin_b=5.273 acc_a=0.88 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1125 total=2.2568
[ep 75 | step 4740] KL_a=0.8995 KL_b=0.4773 margin_a=0.688 margin_b=3.406 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.054 λcore=0.054 | sparsity=15.7964 total=17.7243
[ep 75 | step 4750] KL_a=0.9381 KL_b=0.5856 margin_a=0.281 margin_b=4.141 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1119 total=1.9884
[ep 75 | step 4760] KL_a=1.0602 KL_b=0.6219 margin_a=0.000 margin_b=5.062 acc_a=0.88 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1117 total=2.0213
[ep 75 | step 4770] KL_a=1.2407 KL_b=0.5990 margin_a=0.609 margin_b=3.820 acc_a=0.50 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1108 total=2.2351
[ep 75 | step 4780] KL_a=1.0209 KL_b=0.5313 margin_a=0.594 margin_b=3.742 acc_a=0.75 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1105 total=2.1080
[ep 76 | step 4790] KL_a=0.6435 KL_b=0.6415 margin_a=0.000 margin_b=4.086 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1103 total=1.7542
[ep 76 | step 4800] KL_a=0.9815 KL_b=0.5670 margin_a=0.000 margin_b=4.406 acc_a=0.50 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1101 total=1.9228
[ep 76 | step 4810] KL_a=0.7111 KL_b=0.5966 margin_a=0.188 margin_b=4.641 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1096 total=1.9092
[ep 76 | step 4820] KL_a=1.0691 KL_b=0.5040 margin_a=0.703 margin_b=4.141 acc_a=0.50 acc_b=0.12 | λa=0.000 λb=0.002 λcore=0.002 | sparsity=0.7204 total=2.8184
[ep 76 | step 4830] KL_a=0.9764 KL_b=0.6416 margin_a=0.000 margin_b=5.023 acc_a=0.88 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1093 total=1.9818
[ep 76 | step 4840] KL_a=0.9029 KL_b=0.6139 margin_a=0.500 margin_b=3.430 acc_a=0.75 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1092 total=1.9893
[ep 76 | step 4850] KL_a=0.2865 KL_b=0.6227 margin_a=0.000 margin_b=3.969 acc_a=0.75 acc_b=0.00 | λa=0.505 λb=0.000 λcore=0.505 | sparsity=441.6029 total=443.0923
[ep 77 | step 4860] KL_a=1.1000 KL_b=0.5085 margin_a=0.000 margin_b=4.477 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1084 total=1.9645
[ep 77 | step 4870] KL_a=0.7564 KL_b=0.5591 margin_a=0.031 margin_b=4.383 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1081 total=1.8278
[ep 77 | step 4880] KL_a=0.9758 KL_b=0.6949 margin_a=0.000 margin_b=4.984 acc_a=0.62 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1080 total=1.9828
[ep 77 | step 4890] KL_a=0.6874 KL_b=0.6626 margin_a=0.078 margin_b=3.820 acc_a=0.50 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1080 total=1.7793
[ep 77 | step 4900] KL_a=0.8275 KL_b=0.6176 margin_a=0.023 margin_b=4.289 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1080 total=1.8563
[ep 77 | step 4910] KL_a=0.9466 KL_b=0.5409 margin_a=0.500 margin_b=4.531 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1079 total=2.1123
[ep 78 | step 4920] KL_a=0.6574 KL_b=0.5684 margin_a=0.164 margin_b=3.344 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1074 total=1.7472
[ep 78 | step 4930] KL_a=0.9560 KL_b=0.6710 margin_a=0.000 margin_b=5.156 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1071 total=2.0211
[ep 78 | step 4940] KL_a=2.7178 KL_b=0.5548 margin_a=4.418 margin_b=5.164 acc_a=0.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1070 total=4.2747
[ep 78 | step 4950] KL_a=1.1018 KL_b=0.6082 margin_a=0.633 margin_b=4.078 acc_a=0.50 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1067 total=2.1721
[ep 78 | step 4960] KL_a=0.5827 KL_b=0.6629 margin_a=0.500 margin_b=2.906 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1065 total=1.8140
[ep 78 | step 4970] KL_a=1.0608 KL_b=0.5836 margin_a=0.000 margin_b=3.914 acc_a=0.62 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1064 total=1.8910
[ep 79 | step 4980] KL_a=0.4965 KL_b=0.5618 margin_a=0.281 margin_b=3.680 acc_a=1.00 acc_b=0.00 | λa=0.040 λb=0.000 λcore=0.040 | sparsity=33.4620 total=35.0961
[ep 79 | step 4990] KL_a=0.8077 KL_b=0.5514 margin_a=0.016 margin_b=3.906 acc_a=0.50 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1057 total=1.7887
[ep 79 | step 5000] KL_a=0.7284 KL_b=0.5790 margin_a=0.562 margin_b=3.898 acc_a=1.00 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1056 total=1.9834
[ep 79 | step 5010] KL_a=0.9601 KL_b=0.6409 margin_a=1.891 margin_b=3.773 acc_a=0.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1056 total=2.5745
[ep 79 | step 5020] KL_a=0.6516 KL_b=0.5348 margin_a=2.547 margin_b=5.039 acc_a=0.38 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1056 total=2.8011
[ep 79 | step 5030] KL_a=1.1000 KL_b=0.6167 margin_a=0.023 margin_b=4.234 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1055 total=1.9646
[ep 80 | step 5040] KL_a=0.8911 KL_b=0.5273 margin_a=0.000 margin_b=4.227 acc_a=0.88 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1055 total=1.8783
[ep 80 | step 5050] KL_a=0.7169 KL_b=0.5300 margin_a=0.000 margin_b=3.578 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1055 total=1.7479
[ep 80 | step 5060] KL_a=0.9348 KL_b=0.5197 margin_a=0.000 margin_b=3.695 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1054 total=1.8262
[ep 80 | step 5070] KL_a=0.5919 KL_b=0.6225 margin_a=0.000 margin_b=4.914 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1054 total=1.8241
[ep 80 | step 5080] KL_a=0.6107 KL_b=0.6206 margin_a=0.000 margin_b=4.031 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1052 total=1.7093
[ep 80 | step 5090] KL_a=0.7530 KL_b=0.5802 margin_a=0.000 margin_b=3.758 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1051 total=1.7294
[ep 80 | step 5100] KL_a=0.6596 KL_b=0.5057 margin_a=0.500 margin_b=5.117 acc_a=1.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1690 total=2.1192
[ep 81 | step 5110] KL_a=0.6281 KL_b=0.5668 margin_a=0.000 margin_b=4.688 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1051 total=1.7869
[ep 81 | step 5120] KL_a=1.1578 KL_b=0.7005 margin_a=0.500 margin_b=4.258 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1046 total=2.1921
[ep 81 | step 5130] KL_a=0.3001 KL_b=0.5462 margin_a=0.000 margin_b=3.562 acc_a=0.88 acc_b=0.00 | λa=0.492 λb=0.000 λcore=0.492 | sparsity=406.7737 total=408.2124
[ep 81 | step 5140] KL_a=4.0193 KL_b=0.5275 margin_a=4.508 margin_b=3.492 acc_a=0.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1037 total=4.8298
[ep 81 | step 5150] KL_a=0.7033 KL_b=0.5760 margin_a=0.500 margin_b=4.914 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1034 total=2.0561
[ep 81 | step 5160] KL_a=0.7772 KL_b=0.5583 margin_a=0.500 margin_b=3.750 acc_a=0.75 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1033 total=1.9575
[ep 82 | step 5170] KL_a=0.9856 KL_b=0.5358 margin_a=1.031 margin_b=4.133 acc_a=0.12 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1033 total=2.2819
[ep 82 | step 5180] KL_a=0.5565 KL_b=0.5372 margin_a=0.000 margin_b=3.906 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1030 total=1.6869
[ep 82 | step 5190] KL_a=0.9908 KL_b=0.5822 margin_a=0.000 margin_b=4.641 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1028 total=1.9365
[ep 82 | step 5200] KL_a=0.7923 KL_b=0.6180 margin_a=0.000 margin_b=3.609 acc_a=0.38 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1026 total=1.7475
[ep 82 | step 5210] KL_a=0.9122 KL_b=0.5451 margin_a=0.000 margin_b=3.250 acc_a=0.88 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1026 total=1.7492
[ep 82 | step 5220] KL_a=0.2205 KL_b=0.6325 margin_a=1.000 margin_b=3.781 acc_a=0.75 acc_b=0.00 | λa=0.635 λb=0.000 λcore=0.635 | sparsity=513.1661 total=515.0087
[ep 83 | step 5230] KL_a=0.9637 KL_b=0.6211 margin_a=0.000 margin_b=4.820 acc_a=0.88 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1018 total=1.9493
[ep 83 | step 5240] KL_a=1.0722 KL_b=0.6044 margin_a=0.000 margin_b=4.625 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1014 total=1.9669
[ep 83 | step 5250] KL_a=0.9331 KL_b=0.5799 margin_a=0.000 margin_b=4.711 acc_a=0.38 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1010 total=1.9150
[ep 83 | step 5260] KL_a=0.8348 KL_b=0.5915 margin_a=0.000 margin_b=3.164 acc_a=0.62 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1009 total=1.7130
[ep 83 | step 5270] KL_a=1.5001 KL_b=0.5559 margin_a=0.156 margin_b=3.891 acc_a=1.00 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1008 total=2.1381
[ep 83 | step 5280] KL_a=1.0090 KL_b=0.5830 margin_a=0.000 margin_b=4.336 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1008 total=1.9107
[ep 83 | step 5290] KL_a=0.8519 KL_b=0.6201 margin_a=0.500 margin_b=4.172 acc_a=0.75 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1006 total=2.0408
[ep 84 | step 5300] KL_a=0.7649 KL_b=0.5757 margin_a=0.000 margin_b=4.000 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1006 total=1.7720
[ep 84 | step 5310] KL_a=0.7007 KL_b=0.6009 margin_a=0.375 margin_b=4.625 acc_a=0.62 acc_b=0.00 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1006 total=1.9693
[ep 84 | step 5320] KL_a=0.4805 KL_b=0.6296 margin_a=0.000 margin_b=4.133 acc_a=0.62 acc_b=0.00 | λa=0.085 λb=0.000 λcore=0.085 | sparsity=66.7743 total=68.3356
[ep 84 | step 5330] KL_a=0.8760 KL_b=0.5898 margin_a=1.000 margin_b=4.977 acc_a=0.88 acc_b=0.12 | λa=0.000 λb=0.000 λcore=0.000 | sparsity=0.1004 total=2.3638
