granularity,granularity_label,lambda_sparsity,task,seed,num_epochs,training_time_seconds,trainable_gate_params,baseline_accuracy,baseline_logit_diff,final_accuracy,final_logit_diff,final_kl_div,final_exact_match,accuracy_drop,final_train_loss,final_train_kl,final_train_sparsity,compression_ratio,reduction_percentage,active_prunable_params,total_prunable_params,effective_compression,pruned_pct_attention_heads,active_attention_heads,total_attention_heads,pruned_pct_attention_blocks,active_attention_blocks,total_attention_blocks,pruned_pct_attention_neurons,active_attention_neurons,total_attention_neurons,pruned_pct_mlp_blocks,active_mlp_blocks,total_mlp_blocks,pruned_pct_mlp_hidden,active_mlp_hidden,total_mlp_hidden,pruned_pct_mlp_output,active_mlp_output,total_mlp_output,sparsity_attention_heads,sparsity_total_sparsity,sparsity_mlp_blocks,sparsity_mlp_hidden,sparsity_mlp_output,sparsity_attention_neurons,sparsity_attention_blocks
attention_heads,Attn Heads,0.975,gp,42,500,136.6543369293213,145,1.0,3.523095703125,0.9576923076923077,2.6020890309260443,0.13710559704161893,0.8538461538461538,0.04230769230769227,0.08079534769058228,0.21426487465699515,0.06968396405378978,1.0,0.0,85017600,85017600,1.0,93.05555555555556,10,144,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.8362074494361877,0.06968395411968231,,,,,
mlp_blocks,MLP Blocks,0.975,gp,42,500,135.6534378528595,13,1.0,3.523095703125,0.75,0.9370537831233098,0.6000162143582621,0.5076923076923077,0.25,0.3582417170206706,0.6608695387840271,0.33313801884651184,2.2495427758585653,55.54652213188799,37793280,85017600,1.6115911881475715,0.0,0,0,0.0,0,0,0.0,0,0,83.33333333333334,2,12,0.0,0,0,0.0,0,0,,0.33313798904418945,3.9976558685302734,,,,
mlp_hidden,MLP Hidden,0.975,gp,42,500,137.4320502281189,36865,1.0,3.523095703125,0.9884615384615385,3.9826739384577823,0.11929558968493859,0.9153846153846154,0.011538461538461497,0.01988078902165095,0.13152741640806198,0.015121620148420334,2.915099996204297,65.69585944557362,29164557,85017600,1.8139039424175025,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,98.57584635416666,525,36864,0.0,0,0,,0.01512160338461399,,0.1814592331647873,,,
mlp_output,MLP Output,0.975,gp,42,500,135.99670481681824,9217,1.0,3.523095703125,0.8961538461538462,2.1665013093214767,0.3040499119956691,0.7461538461538462,0.10384615384615381,0.11278640727202098,0.26945769290129346,0.10643140971660614,1.4241006065864954,29.78024197342668,59699153,85017600,1.2554050174104705,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,89.39887152777779,977,9216,,0.10643137991428375,,,1.2771764993667603,,
attention_neurons,Attn Neurons,0.975,gp,42,500,135.92104363441467,9217,1.0,3.523095703125,0.9730769230769231,3.2458017642681414,0.11121437537591332,0.9,0.02692307692307694,0.06450692564249039,0.14329070349534354,0.060467153787612915,1.4561542107757939,31.32595486111111,58385025,85017600,1.272270921711021,0.0,0,0,0.0,0,0,93.97786458333334,555,9216,0.0,0,0,0.0,0,0,0.0,0,0,,0.060467153787612915,,,,0.725605845451355,
attention_blocks,Attn Blocks,0.975,gp,42,500,135.88680410385132,13,1.0,3.523095703125,0.5346153846153846,0.2897608830378606,0.6081698201166895,0.4346153846153846,0.4653846153846154,0.3716229697068532,0.6810974280039469,0.3334394097328186,1.2858337592343074,22.22944896115628,66118656,85017600,1.179067528498934,0.0,0,0,66.66666666666666,4,12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,0.3334394097328186,,,,,4.001272678375244
all,All (combined),0.975,gp,42,500,157.0160105228424,55465,1.0,3.523095703125,0.9538461538461539,3.216360561664288,0.30786633270864305,0.8346153846153846,0.0461538461538461,0.29748767614364624,0.2085860768953959,0.2985105514526367,18.77543683053199,94.67389222937368,4528129,85017600,2.829064971932565,79.86111111111111,29,144,16.666666666666664,10,12,89.91970486111111,929,9216,75.0,3,12,96.06119791666666,1452,36864,90.25607638888889,898,9216,2.4214916229248047,0.29851052165031433,6.003118515014648,0.5675258636474609,1.2391315698623657,1.2746299505233765,9.986863136291504
