granularity,granularity_label,lambda_sparsity,task,seed,num_epochs,training_time_seconds,trainable_gate_params,baseline_accuracy,baseline_logit_diff,final_accuracy,final_logit_diff,final_kl_div,final_exact_match,accuracy_drop,final_train_loss,final_train_kl,final_train_sparsity,compression_ratio,reduction_percentage,active_prunable_params,total_prunable_params,effective_compression,pruned_pct_attention_heads,active_attention_heads,total_attention_heads,pruned_pct_attention_blocks,active_attention_blocks,total_attention_blocks,pruned_pct_attention_neurons,active_attention_neurons,total_attention_neurons,pruned_pct_mlp_blocks,active_mlp_blocks,total_mlp_blocks,pruned_pct_mlp_hidden,active_mlp_hidden,total_mlp_hidden,pruned_pct_mlp_output,active_mlp_output,total_mlp_output,sparsity_attention_heads,sparsity_total_sparsity,sparsity_mlp_blocks,sparsity_mlp_hidden,sparsity_mlp_output,sparsity_attention_neurons,sparsity_attention_blocks
attention_heads,Attn Heads,0.93,ioi,42,500,304.09275937080383,145,1.0,3.3339402148285386,0.9615784008307373,3.696152949506496,0.23656853162881802,0.7715472481827622,0.03842159916926269,0.3292267450264522,0.30227011867931913,0.3128681651183537,1.0,0.0,85017600,85017600,1.0,68.75,45,144,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3.7544169425964355,0.3128680884838104,,,,,
mlp_blocks,MLP Blocks,0.93,ioi,42,500,303.8562853336334,13,1.0,3.3339402148285386,0.9574247144340602,2.9203457619418485,0.2625412777248047,0.7860851505711319,0.04257528556593981,0.6028305547577995,0.6240508471216474,0.5834783060210091,1.3845287974485647,27.773261065943995,61405440,85017600,1.2341833556964095,0.0,0,0,0.0,0,0,0.0,0,0,41.66666666666667,7,12,0.0,0,0,0.0,0,0,,0.5834782123565674,7.001738548278809,,,,
mlp_hidden,MLP Hidden,0.93,ioi,42,500,306.8549737930298,36865,1.0,3.3339402148285386,0.9730010384215991,4.065932300603278,0.2402131178088463,0.794392523364486,0.02699896157840087,0.1409404299088887,0.1895031003015382,0.13699714839458466,2.41905084486498,58.661472448057815,35145024,85017600,1.6684964768087736,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,88.02083333333334,4416,36864,0.0,0,0,,0.13699586689472198,,1.643950343132019,,,
mlp_output,MLP Output,0.93,ioi,42,500,303.0771281719208,9217,1.0,3.3339402148285386,0.9532710280373832,3.1454305242774145,0.30036477145941026,0.7590861889927311,0.04672897196261683,0.3054873985903604,0.3932656262602125,0.2978070548602513,1.3078378464191367,23.537921559771153,65006224,85017600,1.1916107475762883,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,70.65972222222221,2704,9216,,0.29780668020248413,,,3.5736799240112305,,
attention_neurons,Attn Neurons,0.93,ioi,42,500,302.3955776691437,9217,1.0,3.3339402148285386,0.9636552440290758,4.178370660958136,0.28795188905425595,0.8006230529595015,0.036344755970924236,0.16284687178475515,0.21474353330475943,0.15830621974808828,1.3927761825600726,28.20095486111111,61041825,85017600,1.2386284409034245,0.0,0,0,0.0,0,0,84.60286458333334,1419,9216,0.0,0,0,0.0,0,0,0.0,0,0,,0.15830588340759277,,,,1.8996706008911133,
attention_blocks,Attn Blocks,0.93,ioi,42,500,302.1974048614502,13,1.0,3.3339402148285386,0.46936656282450673,-0.05873502452054128,3.6511741473667345,0.09657320872274143,0.5306334371754933,1.0408889140401567,5.362469400678362,0.5852032388959613,1.1613512379353756,13.893405600722675,73205760,85017600,1.104874826798147,0.0,0,0,41.66666666666667,7,12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,,0.5852004289627075,,,,,7.02240514755249
all,All (combined),0.93,ioi,42,500,350.1506419181824,55465,1.0,3.3339402148285386,0.9833852544132918,4.17688014821719,0.22075575643421178,0.8245067497403946,0.01661474558670817,0.6679951548576355,0.2231155570064272,0.7009989959853036,2.001503971880406,50.037571044113214,42476858,85017600,1.5190773649842497,59.72222222222222,58,144,16.666666666666664,10,12,69.68315972222221,2794,9216,0.0,12,12,31.822374131944443,25133,36864,25.83550347222222,6835,9216,5.121914863586426,0.7009963989257812,11.948305130004883,9.188970565795898,9.544214248657227,4.75063943862915,9.91769790649414
